eucalyptus,bridgesiana,eubr2
eucalyptus,camaldulensis,euca2
eucalyptus,cinerea,euci80
eucalyptus,cladocalyx,eucl
eucalyptus,cordata,euco31
eucalyptus,cornuta,euco3
eucalyptus,crebra,eucr
eucalyptus,deanei,eude
eucalyptus,deglupta,eude2
eucalyptus,globulus,eugl
eucalyptus,gomphocephala,eugo
eucalyptus,goniocalyx,eugo2
eucalyptus,grandis,eugr12
eucalyptus,hemiphloia,euhe12
eucalyptus,leucoxylon,eule13
eucalyptus,maculata,euma23
eucalyptus,marginata,euma4
eucalyptus,microcorys,eumi
eucalyptus,paniculata,eupa
eucalyptus,pilularis,eupi
eucalyptus,polyanthemos,eupo
eucalyptus,raveretiana,eura4
eucalyptus,resinifera,eure2
eucalyptus,robusta,euro2
eucalyptus,rudis,euru2
eucalyptus,salicifolia,eusa17
eucalyptus,saligna,eusa
eucalyptus,sideroxylon,eusi2
eucalyptus,spp.,eucal
eucalyptus,tereticornis,eute
eucalyptus,viminalis,euvi
eugenia,axillaris,euax
eugenia,biflora,eubi
eugenia,boqueronensis,eubo3
eugenia,borinquensis,eubo4
eugenia,caryophyllus,euca16
eugenia,confusa,euco4
eugenia,cordata,euco5
eugenia,cordata,eucos
eugenia,corozalensis,euco13
eugenia,domingensis,eudo
eugenia,eggersii,eueg
eugenia,glabrata,eugl6
eugenia,haematocarpa,euha4
eugenia,koolauensis,euko
eugenia,ligustrina,euli
eugenia,monticola,eumo
eugenia,nitida,euni2
eugenia,palauensis,eupa3
eugenia,palumbis,eupa28
eugenia,procera,eupr4
eugenia,pseudopsidium,eups
eugenia,reinwardtiana,eure7
eugenia,rhombea,eurh
eugenia,serrasuela,euse9
eugenia,sessiliflora,euse10
eugenia,spp.,eugen
eugenia,stahlii,eust3
eugenia,stewardsonii,eust6
eugenia,suzukii,eusu9
eugenia,thompsonii,euth4
eugenia,underwoodii,euun
eugenia,uniflora,euun2
eugenia,xerophytica,euxe
euodia,hortensis,euho5
euodia,nitida,euni8
euodia,palawensis,eupa29
euodia,ponapensis,eupo15
euodia,trichantha,eutr13
euphorbia,cotinifolia,euco24
euphorbia,haeleeleana,euha2
euphorbia,lactea,eula8
euphorbia,neriifolia,eune4
euphorbia,petiolaris,eupe8
euphorbia,pulcherrima,eupu9
euphorbia,spp.,eupho
euphorbia,tirucalli,euti
eurya,sandwicensis,eusa6
excoecaria,agallocha,exag
exocarpos,gaudichaudii,exga
exorrhiza,ponapensis,expo2
exostema,caribaeum,exca
exostema,ellipticum,exel
exostema,sanctae-luciae,exsa2
exothea,paniculata,expa
fagraea,berteroana,fabe
fagraea,ksid,faks
fagus,grandifolia,fagr
fagus,sylvatica,fasy
falcataria,moluccana,famo
family arecaceae,not listed above,areca
faramea,occidentalis,faoc
feijoa,sellowiana,fese2
ficus,americana,fiam
ficus,aurea,fiau
ficus,auriculata,fiau3
ficus,benghalensis,fibe2
ficus,benjamina,fibe
ficus,carica,fica
ficus,citrifolia,fici
ficus,copiosa,fico2
ficus,drupacea,fidr3
ficus,elastica,fiel
ficus,godeffroyi,figo
ficus,lutea,filu
ficus,lyrata,fily
ficus,microcarpa,fimi2
ficus,nota,fino3
ficus,obliqua,fiob3
ficus,obtusifolia,fiob
ficus,prolixa,fipr2
ficus,religiosa,fire3
ficus,rubiginosa,firu4
ficus,saffordii,fisa
ficus,scabra,fisc3
ficus,spp.,ficus
ficus,stahlii,fist
ficus,sycomorus,fisy2
ficus,thonningii,fith2
ficus,tinctoria,fiti2
ficus,trigonata,fitr
ficus,uniauriculata,fiun
ficus,virens,fivi3
finschia,chloroxantha,fich
firmiana,simplex,fisi2
fitchia,speciosa,fisp3
flacourtia,indica,flin
flacourtia,inermis,flin3
flacourtia,rukam,flru2
flindersia,brayleyana,flbr
flueggea,acidoton,flac
flueggea,flexuosa,flfl4
flueggea,neowawraea,flne
forestiera,eggersiana,foeg
forestiera,rhamnifolia,forh
